1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
,1242491.315,1287090.541,1030611.929,1873118.724,1717834.984,1238294.204,1390427.352,1126506.335,1323351.729,1351185.281,1145395.421,1291690.435,1289141.545,1308374.252,1488236.104,1618327.406,1360269.657,1320446.001,1542113.162,1442103.542,1512041.933,1240997.429,1350894.498,1138346.065,1287611.935,1280617.912,1624421.078,1282303.747,1295714.956,1139645.23,1211396.564,1109476.216,1295082.52,1404530.374,1560335.561,1627812.73,1263537.453,1333068.735,1620423.067,1339619.536,1418040.694,1386639.48,1463817.192,1340664.364,1215832.886,1148377.355,1128903.098,
,1245825.588,1285293.484,1031870.565,1884290.942,1663829.078,1233504.422,1382553.176,1135382.665,1305581.579,1329468.901,1151472.7,1276081.806,1302102.681,1294295.778,1496169.083,1628708.236,1339836.72,1322999.241,1546013.211,1457757.672,1511653.12,1193973.557,1366544.37,1131363.97,1275636.198,1273987.073,1654447.193,1260075.508,1324230.371,1134980.612,1215423.336,1097314.707,1321616.265,1409245.208,1589074.945,1578622.806,1273627.298,1318330.823,1590690.815,1365583.762,1462355.405,1403395.205,1473024.907,1342327.447,1236907.869,1161004.017,1146794.912,
,1263847.834,1300020.396,1025269.576,1910856.486,1618257.882,1234270.56,1370973.4,1132750.386,1288887.224,1321924.119,1144527.855,1281494.635,1312439.515,1274229.796,1487752.421,1646182.945,1322844.036,1317102.566,1551327.906,1454049.95,1500255.585,1153511.865,1369379.297,1127638.974,1279125.999,1246842.867,1683999.534,1256986.183,1350980.944,1132469.895,1230726.392,1083881.015,1341429.924,1418008.745,1620668.779,1543959.905,1271529.959,1331313.405,1559048.168,1394322.64,1500610.186,1407611.891,1480308.285,1345495.4,1253362.687,1176624.722,1173086.725,
,1262855.248,1270475.879,1035787.466,1922096.773,1563210.179,1234037.671,1339897.02,1132569.179,1280771.449,1322759.528,1121641.763,1289400.851,1332036.733,1257670.116,1467979.931,1663279.981,1292470.713,1308700.944,1555357.205,1434580.193,1496161.207,1117182.909,1363341.969,1130764.058,1289630.418,1216227.218,1703408.066,1276229.67,1379310.81,1134866.043,1254881.972,1064425.44,1364675.026,1426749.172,1658755.093,1518645.443,1264994.732,1362334.351,1541364.429,1421173.095,1539961.117,1404593.488,1482968.826,1338237.011,1265494.809,1183937.46,1202834.585,
,1256682.103,1246543.107,1021755.133,1925606.362,1556824.411,1223769.285,1322274.541,1133970.978,1274922.865,1314689.954,1093745.8,1308854.439,1342910.762,1248262.569,1444580.534,1679722.23,1253739.562,1294234.043,1573099.066,1409082.903,1489861.03,1086442.652,1353919.59,1144576.685,1314588.658,1175818.089,1721380.276,1303019.158,1385439.861,1132783.737,1285051.777,1049157.986,1385476.713,1439845.567,1687934.45,1503462.581,1248920.778,1397004.372,1538082.492,1432245.004,1582371.339,1405762.881,1466985.662,1324649.924,1265870.234,1193853.299,1226109.659,
,1253709.713,1260350.524,1002879.031,1950551.878,1535584.183,1219517.674,1309714.305,1132130.201,1270606.572,1299001.648,1061097.32,1319874.467,1336949.604,1235965.474,1417300.281,1683451.762,1230013.522,1274575.46,1600445.226,1368397.541,1478429.066,1065036.723,1359138.421,1155269.72,1340971.765,1135687.558,1725970.361,1350084.103,1378873.573,1135420.707,1318787.036,1035086.008,1402486.565,1451897.977,1712368.162,1510808.66,1215173.384,1429219.442,1539340.918,1424973.218,1621478.719,1421005.298,1441997.759,1314101.857,1280968.214,1196929.317,1239643.968,
,1254317.504,1249676.101,1006859.708,1972510.128,1563628.863,1198899.177,1281169.047,1142495.174,1258078.443,1271532.829,1024386.882,1325123.969,1320914.293,1231853.191,1396319.664,1679634.033,1226750.636,1255658.327,1617542.563,1332204.437,1473627.582,1058116.875,1359126.541,1163832.415,1357190.18,1113027.502,1719102.363,1404417.427,1378819.631,1157342.024,1348123.254,1022181.288,1424178.467,1452378.621,1718278.423,1504075.036,1174261.017,1440565.881,1549848.854,1425791.307,1659559.553,1448063.286,1406574.202,1303277.396,1293471.219,1191801.895,1250473.234,
,1250815.75,1266246.831,1004255.763,1982179.97,1581885.548,1180447.347,1285759.549,1149999.847,1250612.364,1239566.259,987133.991,1326672.71,1307609.043,1248530.535,1385254.072,1666763.276,1222844.467,1245879.798,1625037.032,1310176.558,1472284.719,1058367.122,1351547.424,1174862.329,1371218.09,1101662.645,1713581.36,1451138.961,1377283.822,1182180.636,1367375.973,1013271.798,1442789.814,1445317.313,1711657.085,1496117.29,1149565.393,1431142.186,1546217.143,1419613.709,1696135.231,1484917.82,1363422.95,1301413.458,1302745.918,1192241.461,1259936.417,
,1245788.589,1293676.824,1044124.78,2000981.281,1625838.138,1188214.928,1289767.193,1158182.895,1248515.539,1210203.933,954433.267,1339937.063,1294836.005,1269312.119,1380312.008,1655738.747,1223894.084,1240653.438,1607114.393,1302793.061,1475463.263,1058955.354,1333917.207,1178887.837,1387898.428,1088921.078,1703087.823,1488504.664,1380210.453,1195818.728,1388544.968,1014767.252,1452748.776,1437220.352,1700570.883,1485669.245,1141365.614,1412638.909,1521918.833,1411645.503,1737238.918,1510254.587,1318669.47,1308521.541,1314407.849,1199321.853,1267204.144,
,1247253.266,1295457.051,1069341.936,2000999.716,1666730.769,1180706.135,1298818.454,1168887.055,1249831.377,1202984.785,926733.084,1350384.267,1289550.896,1303476.598,1385059.319,1644419.358,1225489.656,1242140.626,1575784.018,1296107.31,1487609.135,1059956.096,1325768.2,1174450.423,1403844.266,1099360.489,1688199.606,1523723.957,1388158.264,1202584.405,1402527.504,1028605.218,1457385.457,1438716.303,1682781.327,1484409.714,1139138.141,1387632.021,1494700.233,1408876.249,1775113.723,1523239.929,1292484.932,1313650.203,1325297.676,1206569.557,1274423.128,
,1246997.432,1299202.897,1128603.876,2001278.12,1656773.31,1189888.794,1305930.763,1176077.608,1265436.174,1216279.128,902277.775,1363015.181,1290889.765,1339524.778,1384612.425,1644219.248,1232920.129,1244207.291,1527459.803,1304527.873,1504659.866,1060068.28,1318475.56,1169637.882,1423175.358,1119026.171,1679607.17,1548740.324,1397733.202,1205335.901,1402251.124,1042116.923,1458887.733,1459960.216,1647069.113,1487844.679,1144315.74,1368745.374,1468955.882,1416064.249,1800569.878,1521809.065,1276799.013,1313986.446,1328145.577,1222979.414,1287716.368,
,1265947.73,1266586.433,1185495.284,1990200.416,1675300.854,1206002.1,1294818.711,1182503.851,1298153.954,1249079.188,892290.293,1372723.732,1291496.888,1369546.102,1387764.696,1642975.407,1239462.853,1246316.015,1479611.049,1322088.11,1519885.439,1048758.441,1314340.463,1169624.996,1447512.204,1136770.88,1676848.941,1557795.765,1398627.926,1203870.075,1386222.665,1063856.931,1448542.327,1497118.153,1617045.568,1518492.611,1151716.916,1366589.936,1442580.995,1393219.299,1806386.545,1517782.628,1279970.011,1314203.871,1328502.383,1249763.525,1299453.886,
,1277015.473,1250185.504,1250280.079,1984540.797,1637467.537,1196001.123,1294757.79,1185552.999,1321785.776,1280646.776,897678.397,1382535.749,1289432.729,1383205.265,1393919.73,1637790.549,1250538.297,1249596.726,1443133.359,1346548.434,1534648.423,1035365.145,1309213.907,1174571.667,1472712.698,1144575.843,1677688.312,1560280.075,1396075.499,1203949.629,1366274.983,1087528.687,1428787.154,1531448.111,1590268.037,1557437.223,1156408.775,1372630.311,1426036.017,1375678.762,1789715.065,1508183.924,1303108.521,1303754.404,1329777.193,1273616.066,1304417.829,
,1297386.05,1210177.187,1313488.712,1965059.992,1599329.646,1192126.641,1319017.927,1191055.004,1338670.428,1312781.263,908628.171,1378613.794,1305295.693,1385893.608,1395233.368,1629030.559,1258611.333,1252587.026,1426339.553,1376826.856,1533904.526,1025425.626,1302040.41,1184630.112,1481124.824,1159483.467,1676155.619,1562956.634,1379277.92,1204386.946,1344216.949,1100751.82,1410486.339,1562016.479,1558853.145,1585757.686,1149305.051,1369438.385,1421184.174,1358469.298,1754467.784,1498958.228,1342196.472,1277626.012,1317652.903,1294621.138,1311982.758,
,1320987.765,1165757.028,1300444.184,1947071.695,1582578.632,1178214.2,1320066.403,1204070.485,1356629.001,1341486.063,916924.129,1370990.036,1332915.526,1361379.604,1401030.184,1619377.923,1277430.889,1262460.863,1408176.403,1420426.074,1526802.863,1018189.164,1294554.148,1192910.217,1465820.505,1162293.853,1663030.494,1549083.237,1376101.726,1205394.574,1326365.427,1102959.963,1401443.456,1591410.32,1532436.189,1612637.26,1142521.25,1369066.108,1415246.569,1335444.469,1710746.501,1487381.465,1379634.341,1258922.966,1306311.051,1319477.804,1321280.374,
,1321653.308,1168252.899,1327102.398,1928436.091,1555438.753,1163194.243,1350827.483,1210876.371,1363352.673,1370876.34,933623.148,1357625.469,1373596.096,1334318.157,1411353.514,1597140.468,1301042.834,1280289.837,1395500.398,1467055.92,1519003.885,1017606.442,1279313.996,1198823.585,1434438.084,1154486.82,1651299.288,1525165.376,1382642.467,1205817.606,1308642.665,1103839.826,1388895.894,1618635.41,1525219.25,1625595.877,1137965.817,1356487.274,1407595.548,1306775.553,1673314.313,1486059.133,1421381.226,1248708.466,1296546.225,1344303.994,1321967.1,
,1330555.799,1151702.597,1296637.189,1908631.633,1575197.946,1187072.85,1389943.921,1251029.414,1356667.767,1390347.423,947169.379,1351033.622,1428640.462,1313068.257,1421752.345,1567757.769,1325223.424,1306592.916,1386463.591,1500917.163,1506449.173,1022146.554,1260754.957,1197662.933,1394063.753,1145074.858,1640528.72,1506565.626,1395398.663,1207178.495,1296746.493,1101035.394,1393001.746,1638878.099,1528625.077,1624132.287,1142535.864,1328554.386,1395557.158,1292578.626,1647774.322,1473375.145,1461563.058,1245078.811,1286556.46,1364837.786,1322150.688,
,1313167.484,1175587.715,1255030.948,1921209.904,1581896.467,1192609.691,1412756.828,1280718.472,1354437.507,1404101.597,944265.908,1338854.632,1478342.617,1299108.162,1428318.019,1537242.337,1338562.781,1335394.559,1376426.161,1518577.037,1501991.644,1018059.002,1248022.319,1192168.58,1353016.961,1138844.048,1630902.689,1478882.35,1415605.033,1208922.461,1282200.134,1092013.312,1408874.302,1654793.009,1534780.555,1619520.606,1154889.866,1298449.753,1384761.084,1273622.39,1646538.705,1457703.81,1490229.803,1257734.246,1266911.883,1369096.829,1329721.8,
,1300687.623,1198301.296,1251018.065,1918765.665,1628092.327,1228166.775,1435366.142,1319975.796,1346001.773,1415715.901,940838.002,1348732.094,1508630.546,1283468.967,1449255.07,1509341.324,1352771.038,1367284.828,1367447.716,1527239.251,1493433.151,1007993.828,1242526.865,1186446.134,1327646.727,1131687.307,1629456.566,1446062.648,1440928.075,1214758.213,1253512.671,1090639.647,1416720.299,1679063.449,1537362.62,1627031.123,1166286.954,1270204.474,1368286.27,1244940.301,1657120.517,1443779.999,1505970.765,1296776.575,1244642.321,1368415.079,1339336.949,
,1299238.739,1204497.139,1239349.533,1904067.508,1667600.188,1267055.503,1461557.417,1364912.97,1326611.546,1420251.913,939150.906,1366231.448,1524717.055,1269109.918,1461453.456,1482254.358,1357927.908,1384875.122,1366408.282,1522056.619,1484569.674,1000349.168,1231637.053,1186050.849,1321937.539,1129379.246,1638915.933,1418312.15,1460939.583,1226542.564,1227719.774,1093051.063,1408965.945,1697126.18,1548118.873,1628225.779,1174448.732,1247452.792,1342559.593,1218770.348,1663297.063,1439496.559,1492639.735,1346526.9,1219332.604,1362816.13,1361556.902,
,1287365.912,1220123.388,1261351.382,1910518.82,1658373.476,1274044.13,1486161.303,1369279.977,1306822.561,1416136.41,928461.926,1384372.608,1523841.542,1252363.362,1472670.037,1457987.638,1352046.868,1387849.544,1371434.397,1516543.664,1477381.795,986951.657,1228184.026,1188784.227,1324151.827,1127451.262,1651183.325,1399621.964,1475169.57,1241573.953,1212292.942,1092492.552,1398367.32,1707655.768,1549028.497,1630776.299,1181351.904,1230285.149,1324564.542,1197973.163,1665553.508,1439182.237,1444426.93,1381500.533,1190100.168,1354342.422,1400150.205,
,1292867.523,1204887.481,1274173.688,1863517.718,1680202.048,1293651.163,1488022.379,1388252.216,1294809.088,1410070.174,915013.802,1393488.73,1505031.723,1217843.906,1477807.852,1449364.394,1336911.443,1384596.744,1385532.332,1519552.358,1457838.424,975135.215,1231942.817,1198520.874,1333534.941,1131547.012,1656254.644,1390957.924,1468668.128,1263060.195,1203043.714,1089192.647,1378326.463,1723530.581,1524787.554,1631995.037,1192189.396,1230165.474,1315224.891,1179749.811,1660372.513,1457955.172,1388667.832,1400243.271,1148519.317,1345440.186,1436391.026,
,1300105.857,1195652.245,1301376.807,1822093.353,1641568.318,1295272.034,1502842.248,1375825.761,1278703.696,1397433.831,909110.754,1407668.002,1483881.155,1176811.055,1485336.641,1446427.913,1324424.418,1384245.054,1396026.417,1530007.182,1424783.677,971108.328,1239134.096,1206533.068,1336626.287,1150849.049,1633963.182,1403804.852,1442137.391,1285952.135,1197529.109,1088962.902,1352492.628,1728879.416,1487996.727,1621721.108,1208374.962,1229318.08,1314797.51,1171178.841,1652915.802,1485916.065,1325249.428,1392902.68,1105543.035,1346349.704,1460938.097,
,1300817.573,1159678.753,1330569.062,1808355.135,1602110.454,1293267.58,1493622.052,1364493.419,1260351.353,1375239.063,893797.416,1410051.698,1467078.872,1152251.826,1484322.461,1448921.715,1313837.215,1390217.107,1403770.949,1544975.635,1400728.468,974655.948,1252914.551,1220326.218,1336548.459,1165323.089,1608636.157,1419735.229,1413373.41,1303874.202,1208855.855,1085211.864,1337013.543,1718572.366,1459577.803,1604462.401,1241668.999,1239967.029,1310145.36,1186345.426,1650463.005,1520752.488,1256294.4,1362252.392,1079440.581,1348329.194,1474462.79,
,1303055.874,1131073.716,1343560.428,1775197.105,1579644.463,1312620.895,1483463.096,1343362.501,1243183.349,1353478.571,873710.969,1409305.254,1452572.531,1127535.348,1475671.366,1455495.103,1305596.597,1405961.159,1409598.748,1555136.126,1381903.157,981010.905,1273245.851,1234510.795,1334937.68,1170044.797,1588615.638,1433110.227,1387772.905,1305870.634,1219922.481,1079904.985,1335639.569,1708503.624,1417990.341,1594608.493,1278400.272,1256932.862,1314510.952,1215312.546,1641812.759,1555078.582,1203139.694,1315292.225,1077156.287,1351208.659,1471507.972,
,1301443.827,1102835.876,1362663.102,1771378.196,1549506.67,1324920.65,1466328.705,1326036.757,1220732.23,1321950.999,851853.961,1416019.365,1445049.983,1107656.991,1462602.912,1474793.122,1295898.277,1423395.697,1412605.635,1556814.879,1365240.123,1005069.243,1301135.823,1246856.481,1344468.334,1178295.469,1562250.953,1442209.982,1367163.862,1303485.366,1240034.668,1084463.562,1346739.855,1688841.529,1376120.879,1586208.723,1315845.604,1279304.463,1317969.363,1253647.902,1635594.663,1578043.707,1175361.059,1272643.395,1090940.279,1357023.992,1452191.03,
,1300230.368,1067045.981,1349685.412,1772309.538,1547382.536,1339264.725,1453620.792,1302985.826,1195005.727,1286532.044,830794.538,1421820.325,1451222.228,1106272.625,1453641.479,1490933.717,1299661.708,1434348.594,1404408.487,1558954.264,1364905.322,1041725.437,1333089.852,1247084.17,1358602.872,1181757.892,1521397.444,1449705.125,1358272.948,1288813.636,1262888.71,1095360.063,1369697.108,1655625.845,1351218.716,1583496.753,1340293.319,1294148.967,1320197.025,1300412.347,1627747.474,1584327.907,1156936.429,1232622.555,1119807.656,1376620.392,1435394.971,
,1313313.018,1078461.686,1346636.595,1767672.762,1538923.374,1359640.2,1420792.069,1278992.315,1176740.425,1259560.192,808438.988,1417501.925,1460434.337,1118355.032,1441813.63,1500024.389,1302172.142,1437065.577,1394978.834,1562029.156,1366895.951,1084446.138,1357094.793,1250147.348,1375765.072,1171240.41,1488672.543,1450712.096,1348588.635,1262764.621,1291976.392,1116342.184,1396700.283,1636562.061,1337352.477,1588630.608,1342807.529,1311577.191,1311356.004,1347319.754,1608463.349,1583979.862,1154101.07,1207896.39,1152959.283,1397644.116,1426949.668,
,1318849.025,1073826.646,1328040.033,1761069.795,1589456.463,1366377.162,1393597.273,1260174.48,1166464.761,1224808.684,794833.819,1414821.536,1454988.899,1123383.023,1423888.232,1509500.332,1310329.511,1429696.267,1380303.755,1566311.789,1365617.478,1122897.463,1366456.566,1250899.985,1387648.94,1159403.733,1459835.623,1452953.327,1340633.457,1238893.001,1315975.647,1140817.093,1413889.419,1622018.618,1320722.824,1584052.577,1326012.154,1319477.863,1303858.267,1386156.845,1583096.083,1578005.513,1166963.676,1190422.692,1170078.259,1419342.963,1417476.537,
,1303908.975,1131631.442,1307288.47,1754988.918,1616828.454,1373901.98,1374093.818,1239711.387,1163121.408,1197006.983,787794.92,1407768.979,1435995.708,1131013.193,1421519.121,1507800.862,1314680.105,1411879.871,1366055.234,1569178.882,1362179.836,1148065.339,1362891.336,1255782.92,1400162.566,1156569.8,1433555.863,1454370.043,1333928.999,1234398.241,1341044.192,1161569.827,1434374.701,1590695.818,1315045.599,1581077.684,1303636.365,1312738.225,1303207.769,1409707.654,1567648.537,1562831.734,1195685.187,1173796.288,1161507.312,1438343.722,1416927.937,
,1306753.596,1174267.065,1275488.755,1750613.187,1631276.52,1362218.619,1345110.765,1230944.966,1165513.658,1184556.302,789086.014,1397840.436,1405457.124,1134813.302,1415810.118,1483075.658,1320358.256,1387185.977,1349667.318,1569425.435,1363018.518,1154223.291,1348447.323,1262751.674,1417694.609,1153650.161,1412597.914,1451513.275,1321220.429,1241343.193,1351396.299,1178973.053,1449101.813,1562663.095,1312740.993,1586570.538,1277404.443,1303176.122,1301849.318,1410997.593,1550572.308,1555258.589,1232168.282,1164138.986,1138389.037,1454589.614,1423912.581,
,1295797.327,1216790.355,1251368.117,1750865.37,1675347.646,1359351.491,1364251.087,1217975.467,1174815.781,1177924.949,785557.773,1395803.566,1363976.337,1132488.794,1404849.426,1446233.411,1313896.585,1361725.046,1338648.269,1570136.575,1376233.548,1154139.741,1333210.735,1272052.801,1440538.962,1155061.99,1417108.77,1433901.019,1302642.694,1263854.212,1350649.145,1195371.605,1458293.063,1549592.656,1313662.585,1588057.216,1248668.052,1299704.121,1299494.25,1404212.956,1544865.266,1559849.266,1280182.979,1154705.581,1113551.651,1462528.485,1434698.117,
